,Unnamed: 0,Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Feature_8,Feature_9,Feature_10,Feature_11,Feature_12,Feature_13,Feature_14,Feature_15,Feature_16,Feature_17,Feature_18,Feature_19,Feature_20,Feature_21,Politeness,Text,confidence_in_prediction_gpt-3.5,confidence_in_prediction_gpt-4o,label_gpt4o,label_gpt-3.5,3.5,4
4199,4199,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Thanks. Do you happen to know if the postcard was origianlly published in Japan?,0.8,0.95,A,A,polite,polite
4200,4200,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,"I've made some improvements to <url>, keeping in mind your previous comments about the article. Since you gave its grade before, would you like to see it if it could be reassessed?",0.8,0.95,A,A,polite,polite
4201,4201,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,Not too sure now you come to mention it. Do i need to annihilate it?,0.2,0.3,B,B,impolite,impolite
4202,4202,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,1,1,"I seem to have adopted this article, since country music and dance are interests of mine. Can you recommend an easy to use bot that would help me in keeping those unwanted links out of the article?",0.85,0.95,A,A,polite,polite
4203,4203,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,Made a bunch of changes to the <url> article. What do you think?,0.4,0.85,A,A,polite,polite
4204,4204,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Thanks for the edit.  Do you have any informaytion on <url> and artists associated with <url>?,0.8,0.95,A,A,polite,polite
4205,4205,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,"I note you reverted my edit on <url>, quoting ""consensus"". What consensus?",0.7,0.3,B,B,impolite,impolite
4206,4206,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,"Mel, is the above comment from you?  If not, could you please respond?",0.7,0.95,A,A,polite,polite
4207,4207,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,Due to certain Edits the page alignment has changed. Could you please help?,0.8,0.95,A,A,polite,polite
4208,4208,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,"OK then. What's your problem with putting this in the lead : ""is one of the <url> counties of the <url> and "" ?",0.2,0.15,B,B,impolite,impolite
4209,4209,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,"And personally I'm not gonna apologize for <url>. Quite a bit different than a Holocaust denier like Nordling, don't you think?",0.7,0.75,B,B,impolite,impolite
4210,4210,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,At <url> there's a request that seems to cry out for a Wikipedian with a subscription to the Daily Gleaner. Might you be able to help?,0.8,0.95,A,A,polite,polite
4211,4211,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,1,0,"Can you give me a link to ""We Are Defiance"" ? And what do you mean by ""remove"" : 1) moving to the main space or 2) deleting the article ?",0.2,0.85,A,B,impolite,polite
4212,4212,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,-- Bit confused by your DYK nom.  Surely the world's first gasoline automobile was created by <url> four years earlier?,0.2,0.65,A,B,impolite,polite
4213,4213,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,<url> seems a bit bizarre. Why nowrap date fields in cite templates?,0.2,0.65,A,B,impolite,polite
4214,4214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"Why avoid it? Is ""November 6,<br>2010"" somehow a more desired rendering than ""6 November<br>2010""?",0.7,0.65,A,A,polite,polite
4215,4215,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,"Hey JC: I saw you move <url> to <url>, which is great, but I was surprised you didn't fix any of the double redirects that resulted.  Also, the related essay is still entitled <url>; should that be moved (over redirect) as well?",0.2,0.85,A,B,impolite,polite
4216,4216,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,"It already look great. BTW, what are your thoughts about the previous post on the names of the other post office and rates lists?",0.2,0.85,A,B,impolite,polite
4217,4217,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,"Reading your help desk comment, I'm totally confused now. Was it 2005 or 2006?",0.2,0.2,B,B,impolite,impolite
4218,4218,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,"I understand the problem with that redundant category--I've hashed that out, I think--but why did you remove ALL categories from the Christian shows? That seems....excessive... Or do I just need a nap?",0.2,0.85,A,B,impolite,polite
4219,4219,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,"Thanks for offer of help on IRC - terminology completely baffling to me (not helped by freenode instructions written as if translated through several languages into final english) - just which channel are admins supposed to log into, and how does one register when it seems by invitation only. Finally what on earth is a cloak ?",0.6,0.75,A,A,polite,polite
4220,4220,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,"I see that you closed that CfD discussion as rename, but haven't actually renamed the categories. What's up with that?",0.6,0.15,B,B,impolite,impolite
4221,4221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,So why then does the lead stat in Christianity need a reference? Isn't it being contained in the article good enough?,0.7,0.65,A,A,polite,polite
4222,4222,0,0,1,0,0,0,0,1,0,0,1,1,1,0,1,0,0,1,1,0,0,1,"Hello Sirmyles, I noticed a puzzling section on <url> that could only have been written by you (about the parallels with Shiite law). I would appreciate if you could identify a source that could possibly support this assertion?",0.8,0.85,A,A,polite,polite
4223,4223,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,Is there any way I could talk you into being more conservative with creation of new articles?  Do you agree that some of what you're creating here would be seen as obviously deletable material by most editors?,0.2,0.75,A,B,impolite,polite
4224,4224,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,"Well, you leaved me also curious. Why was it not appropriate?",0.8,0.85,A,A,polite,polite
4225,4225,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,"Why did you rollback <url>? It appears by a quick scan that the user was correct re <url> - but regardless seemed a good faith edit, one certainly not worthy of a vandalism rollback I would think?",0.6,0.65,A,A,polite,polite
4226,4226,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,"Hi, <url>. Do you have a suggestion as to how these article make Wikipedia better?",0.9,0.85,A,A,polite,polite
4227,4227,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,"Thanks, but why specifically? Because I know the difference between ''hale'' and ''hail''?",0.7,0.1,B,A,polite,impolite
4228,4228,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,"I removed most of the boldface lettering from the article. And what do you mean by ""the referencing is insuficcient""?",0.2,0.65,A,B,impolite,polite
4229,4229,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,I Mean hes been really sucessful why not???,0.2,0.15,B,B,impolite,impolite
4230,4230,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,1,Thank you for reverting vandalism on my page.  How did you catch it so fast?,0.95,0.95,A,A,polite,polite
4231,4231,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,"And what, may I ask, is ''your'' relationship to Hammersoft? How did you come upon this matter?",0.2,0.75,A,B,impolite,polite
4232,4232,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,Your new images of Micheal Knight and Devon look kinda squashed. Can you fix them or find better ones to replace them?,0.2,0.85,A,B,impolite,polite
4233,4233,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,"Gee, thanks. But shouldn't it be a barnstar for '''''bad''''' humor, or maybe for the humor ""phlegm""?",0.2,0.65,B,A,polite,impolite
4234,4234,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,I tagged the most recent article. Aren't there guidelines for public history in your state?,0.8,0.75,A,A,polite,polite
4235,4235,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,(undent) Your Chinese is much better than mine. Is it possible in Chinese to omit a conjunction such as u548c or u8ddf and let a string of two successive nouns refer to a set of two objects?,0.8,0.95,A,A,polite,polite
4236,4236,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,"I want to send you a private message, but you don't have an e-mail address registered with your Wikipedia account. How could I contact you?",0.8,0.95,A,A,polite,polite
4237,4237,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,"So you reverted my edit, rstoring a badly written sentence that includes a point that is neither germane to the topic nor supported by a citation. Yeah, that really helped, didn't it?",0.85,0.85,B,B,impolite,impolite
4238,4238,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,So far there are four editors on <url> who have called you on your edit-warring. Would you please stop?,0.8,0.85,A,A,polite,polite
4239,4239,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,"I'd assume it's a ban on this account, that was used by multiple people.  I don't think you would be blocked because you at one point edited on this account, and as long as you don't use the same IP, I don't think you could be blocked, how whould anyone know?",0.2,0.85,A,A,polite,polite
4240,4240,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,"PS, I would seriously like an answer to my question above. What is your native language and where do you come from?",0.2,0.65,A,B,impolite,polite
4241,4241,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,"Well, if it isn't ""ours"" to feature, why is it ""ours"" to use? Do you mean to say that, for you, the best possible encyclopedia would not use images from outside sources, no matter their license?",0.75,0.75,A,A,polite,polite
4242,4242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,Problem solved! Aren't administrators handy?,0.8,0.85,A,A,polite,polite
4243,4243,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,"It's simple Pumpie. Why don't you try to understand all parts, or write in your own language?",0.2,0.75,B,B,impolite,impolite
4244,4244,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,"May I ask why you removed <url> from the article on <url>?  Since CAP is the USAF's official auxiliary, wouldn't it make sense for the CAP article to be in the USAF category?",0.85,0.95,A,A,polite,polite
4245,4245,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,I see that KarBot is editing User Talk Pages.  Is this deliberate?,0.8,0.95,A,A,polite,polite
4246,4246,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,"I'm attempting to be incisive, and the articles integrity hasn't been disrupted. Therefore i see no reason why you chose to comment unless you felt that ive wiped out important information?",0.65,0.65,A,B,impolite,polite
4247,4247,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"I notice that your userpage announces that this is an alternate account and won't get involved in policy. Did you always have that attitude, or is it since December last year?",0.2,0.75,A,B,impolite,polite
4248,4248,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,"Hi, I've added a question to your RfA. Also, could you elaborate on how you will ''prevent'' vandalism?",0.8,0.85,A,A,polite,polite
4249,4249,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,I disagree with your edit of the 21st of November.  Would you object to me inserting a new version based around the word 'Notwithstanding'?,0.2,0.95,A,A,polite,polite
4250,4250,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,"Hello -- I see you changed a couple of entries relating to ""PALATINE, the Subject Centre for Dance, Drama and Music of the UK Higher Education Academy"".  I don't know (or even care) why that organisation chooses to refer to itself by capitalising the word, but (and I ask for information here) is there a policy that precludes us from respecting that choice?",0.2,0.15,B,A,polite,impolite
4251,4251,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,1,"Hi there, thanks a lot for commenting. Just to be absolutely clear, and avoid anybody misinterpreting your remarks, could you say if you prefer version 1 or 2 of the lead?",0.85,0.95,A,A,polite,polite
4252,4252,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,"On another subject, have you finished the books I suggested? Want more?",0.9,0.85,A,A,polite,polite
4253,4253,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,"Hi, thanks for your help. There is also this sentence ""Asukkaista 84,5% oli ruotsinkielisixe4 ja 15,4% suomenkielisixe4 vuonna 1970 ja kunta oli kaksikielinen."" What does it mean, please?",0.95,0.95,A,A,polite,polite
4254,4254,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,"Self-follow-up: Also, while sometimes the status quo should be maintained, by supporting it in this case, you're also supporting a ""revert-first, ask questions later"" approach to dealing with good faith edits. Is that really what you want?",0.7,0.2,B,A,polite,impolite
4255,4255,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,You've completely lost me.  What are you asking about?,0.2,0.2,B,B,impolite,impolite
4256,4256,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,Bureaucrats require a higher level of trust than administrators. Are you actually familiar with what these tasks entail?,0.2,0.3,B,B,impolite,impolite
4257,4257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Kidding about what?  Are there no reliable sources?,0.2,0.75,A,B,impolite,polite
4258,4258,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,"Soman, since you visited the Swedish Social Democratic Party site in May 2010, did you put the May 2010 ""(This article) may need to be rewritten entirely to comply with Wikipedia's quality standards"" atomic bomb tag at the top of the article? If so, will you clarify which sections you feel are inappropriate to a discussion of the political party, and what sort of focus you'd prefer to see, and why?",0.2,0.85,A,B,impolite,polite
4259,4259,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,"Im interested in where you got the information you added stating woodlands house was closed in 2003. As far as i can see your wording was taken from one website, the milesfaster one. Should you not cite the website you quoted rather than look for a couple of others?",0.2,0.65,A,B,impolite,polite
4260,4260,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,Welcome to wikipedia? Does <url> and <url> look like unreferenced uselessness to you?,0.8,0.75,B,B,impolite,impolite
4261,4261,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,"Hi, I borrowed your bit on Rauls Razor for my userpage.  I hope thats okay?",0.2,0.95,A,A,polite,polite
4262,4262,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,I need to read more about what exactly a pastoral opera is supposed to be. Perhaps it should be a supercategory?,0.8,0.85,A,A,polite,polite
4263,4263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,What a mess. Does anything need to be done about it at the moment?,0.6,0.75,A,A,polite,polite
4264,4264,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,"It may very well have been a better candidate for a stub rather than a speedy deletion. I would rather not talk about this on another users talk page, if you would like to discuss if further could we continue any further posts on <url>?",0.85,0.95,A,A,polite,polite
4265,4265,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,I have made a Ukrainian version. Were would you like me to email it to?,0.8,0.95,A,A,polite,polite
4266,4266,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,1,"When we go to the American Indian museum, they would like our real name ahead of time that way they can get us through security quickly. Could you get yours to me by tomorrow, either via the page for the meetup, my talk page or an e-mail?",0.85,0.95,A,A,polite,polite
4267,4267,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"He has requested unblock, states that he has edited from a school IP and that may be the reason for it. Who is he supposed to be a sock of, and what's the evidence?",0.2,0.15,B,B,impolite,impolite
4268,4268,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,"The only books by Paul I was able to find were ''Concordia the Lutheran Confessions: A Readers Edition of the Book of Concord'' (Hardcover  - not yet released) and ''Communion fellowship: A resource for understanding, implementing, and retaining the practice of closed communion in the Lutheran parish'' (Unknown Binding - Jan 1, 1992).  Are those his scholarly works?",0.2,0.95,A,A,polite,polite
4269,4269,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,"Furthermore, I've heard something about ''FE'' trading cards. I know that you know more about it than me, so maybe you could write a small passage about it in the ""media"" (can be renamed) and then I can reference it?",0.8,0.95,A,A,polite,polite
4270,4270,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,"Thanks, but I believe I've covered the sustance. Could you also get Beeblebrox to strike the ""Mr"" insult, unless he was doing it deliberately?",0.8,0.3,B,A,polite,impolite
4271,4271,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,Further: it seems to me that <url> was a perfectly reasonable dab page. I wonder why you needed to change it?,0.2,0.85,A,B,impolite,polite
4272,4272,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,"I have found a better citation for reference 7, but am not sure how to insert the page number (p. 97 from the book cited).  Do you know the right format for this?",0.8,0.95,A,A,polite,polite
4273,4273,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,How can you possibly know that? Have you tried to find additional content and failed to find it?,0.2,0.65,B,A,polite,impolite
4274,4274,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,A proposal has been made for the above WikiProject at <url>. Would you be interested in contributing to it?,0.8,0.95,A,A,polite,polite
4275,4275,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,1,0,1,"Hi, I noticed that you've pointed out an accuracy in the restoration of <url> used in the article. I've just started up a review page for paleoart here, and started a section for that image: <url> Would you mind commenting on it so it can be fixed?",0.85,0.95,A,A,polite,polite
4276,4276,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,"Okay, so I did what it said and I sent a message to an admin. Now what do I do?",0.2,0.85,A,A,polite,polite
4277,4277,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,See my answer in <url>.  Is there some problem?,0.2,0.2,B,B,impolite,impolite
4278,4278,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,<person> is apparently caught up in that rangeblock. Can you help him out?,0.8,0.95,A,A,polite,polite
4279,4279,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,"Number of articles on South Slavic languages is now pretty high and I'd like to add '''Category:South Slavic languages''' as subcategory to '''Category:Slavic languages''', possibly with subcategories on individual languages. The catch is, I don't know how :-) -- could you point me to relevant Wiki links or start the job yourself and let me finish it?",0.8,0.95,A,A,polite,polite
4280,4280,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,In my opinion that would be more constructive way to approach the solution. What do you think?,0.9,0.95,A,A,polite,polite
4281,4281,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,1,0,1,"Hi, I was removed from the ""request for approval"" list at the vandalproof, and not put on either the ""approved"" or ""denied"" lists. Could you tell me why, please?",0.8,0.95,A,A,polite,polite
4282,4282,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,"Sorry, I was wondering if the are related to each other or separate organizations? Also is there a difference between North Twillingate and Twillingate?",0.8,0.95,A,A,polite,polite
4283,4283,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,1,"Could you do me a huge favour, but only if you want to, because I know it's a lot to ask. Could you do the Peer Review for ''Loud'' by any chance?",0.8,0.95,A,A,polite,polite
4284,4284,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,Are you saying you have never edited as anything else? What brought you to that particular article?,0.2,0.65,A,B,impolite,polite
4285,4285,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,"Hi, I see you were involved in creating the ship infobox. Would you be interested in creating an infobox for windmills so that I could use it on individual windmill articles?",0.8,0.95,A,A,polite,polite
4286,4286,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Actually, I counted 2 sets of <url>.  Can he be blocked for 48 hours?",0.2,0.75,A,B,impolite,polite
4287,4287,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,"Man, I'm discovering that Commons is lousy with copyrighted product packaging, there are ''thousands'' of them, I think. I am AWB-challenged, if I start compiling a list, perhaps you could eventually turn AWB loose on it?",0.2,0.85,A,B,impolite,polite
4288,4288,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,Why did you just do that? I am being serious - what business was it of yours exactly?,0.7,0.75,B,B,impolite,impolite
4289,4289,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,"(after multipled edit conflicts)I checked your behaviour and your contributions myself at the time, as did numerous other admins who reviewed your edits and the block and it was subject of extensive discussion on and off-site so your suggestion that I should have checked with others is silly. You violated Wikipedia's policies and were blocked rightly for it; you've been given a second chance and instead of being productive you come here to moan about a comment I made more than six months ago, that I still stand by, and to pursue your now year-old vendetta against Nick?",0.85,0.85,B,B,impolite,impolite
4290,4290,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,Was this wholesale revert really necessary? <url>  Did the edit completely fail to improve the article in any way?,0.7,0.65,A,B,impolite,polite
4291,4291,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,1,"Hey Nick, thanks for writing the book reviews! Would you like me to run one or both of them?",0.9,0.95,A,A,polite,polite
4292,4292,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,Sounds good to me. Shall we have a straw poll on it?,0.1,0.95,A,B,impolite,polite
4293,4293,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,u2013 Use that dash my friend. How are you geting on?,0.2,0.85,A,B,impolite,polite
4294,4294,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Are you saying that Racepacket attempted to contact Laura's employer? When and where did this happen?,0.8,0.75,A,A,polite,polite
4295,4295,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,1,0,1,0,"Hey, can you block this moron from editing the IIHF Page? Or what can i do in such cases?",0.2,0.85,B,B,impolite,impolite
4296,4296,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,Hell yeah.  How do we do that?,0.2,0.1,B,B,impolite,impolite
4297,4297,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,Also I noticed you made new Europe and USA maps for this and <url>. Do you think it would be good to have a world map for <url>?,0.7,0.95,A,A,polite,polite
4298,4298,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,I wasn't sure whether you were actually reading anything because facts seem to bounce off of you like bullets off of Superman. And you accuse ''me'' of fantasies?,0.8,0.85,B,B,impolite,impolite
4299,4299,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,Your bot takes zh:u514bu91ccu65afu6258u5f17xb7u6885u7b56u723eu5fb7 off of the Christoph Metzelder page. What exactly is wrong with it?,0.2,0.15,B,B,impolite,impolite
4300,4300,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"Are you the owner of hacktolive.org? If not, what's your relationship to it?",0.2,0.1,B,B,impolite,impolite
4301,4301,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,"Mattisse hun, you haven't been on wiki for a couple of weeks.  Are you ok?",0.2,0.95,A,A,polite,polite
4302,4302,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,I'll add that to the others. Will that work?,0.8,0.95,A,A,polite,polite
4303,4303,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,The profile seems good as it is. Why don't we bring this back up after the Hibiki 2-parter?,0.6,0.85,A,A,polite,polite
4304,4304,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,"Now I'm confused--did I miss something? Who was talking about G1, and who was talking about IP blocks?",0.8,0.85,A,A,polite,polite
4305,4305,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,"I was going to be the first, but now I'll be the second. Do you have any idea who that Oppose !voter was or why he was so upset with you?",0.2,0.65,A,A,polite,polite
4306,4306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Um... the Kent roast? Tentrake host?,0.2,0.3,A,B,impolite,polite
4307,4307,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,"I hope I am now signed on and you remove the erroneous vandalism report. Don't you think it would be more politic to send a message with a question than to preemptorily declare an edit ""vandalism""?",0.2,0.65,B,A,polite,impolite
4308,4308,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,We are working on adding some information regarding the significance of the podcast. Do you have any additional tips on improving out article's quality?,0.9,0.95,A,A,polite,polite
4309,4309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,Looks like he earned a block.  He break the 3RR rule?,0.2,0.15,B,B,impolite,impolite
4310,4310,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,I'm still scratching my head. How can this be?,0.2,0.75,A,B,impolite,polite
4311,4311,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,you could have started the discussion yourself. How can you say there was no consensus against the edits if there had been no discussion at the time you were doing the reverting?,0.2,0.3,B,B,impolite,impolite
4312,4312,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,"Slightly more seriously, there's a discussion over at <url> about the lack of non-European info regards torture.  Any chance that in your manifold research on all things psychohistorical you've found something that could be used to expand the section?",0.2,0.85,A,B,impolite,polite
4313,4313,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,"I saw your notes, and will watch for any objections.  If there are none, in two days, do you mind if I move that page and start the new categorization page/discussion?",0.85,0.95,A,A,polite,polite
4314,4314,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,"Alternatively, maybe the second column could be '''Country of origin''' and Rosen could simply be denoted USA/Poland, while Pillsbury would be USA/USA, without his US State being mentioned - it would be less confusing I think. Any thoughts?",0.8,0.95,A,A,polite,polite
4315,4315,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,"I want to purchase a macro lens and was hoping for some guidance from you. Apart from being good in macro, can it be used to take good pictures of landscape and portraits?",0.85,0.95,A,A,polite,polite
4316,4316,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"I'm no expert on the language, but on the face of it that dab page disambiguates two words which are unambiguous anyway - Zakhmet and Khachpas. Am I missing something?",0.2,0.85,A,A,polite,polite
